sport,bucket,fills,usd,capital_usd,avg_price,won_pct,fills_won_pct,edge_pts,roi_after_fee,ci_lo,ci_hi
american_football,"[0.7, 0.75)",38706,12453566.0,12467772.0,0.7263790369033813,0.774146318435669,0.7207926511764526,0.0477672815322876,0.064249684152017,-0.0030664537034221077,0.12452023859574818
american_football,"[0.75, 0.8)",43388,17026948.0,17045016.0,0.7698166370391846,0.7326988577842712,0.7473955750465393,-0.03711777925491333,-0.048802969622509004,-0.14743554589857133,0.04658631265216085
american_football,"[0.8, 0.85)",41644,16360216.0,16377468.0,0.8217896223068237,0.7708734273910522,0.8008596897125244,-0.050916194915771484,-0.06307341292062674,-0.14231069504978647,0.012905118256726656
american_football,"[0.85, 0.9)",41242,19590378.0,19605742.0,0.8760614991188049,0.8997610807418823,0.8863294720649719,0.023699581623077393,0.02637316248959704,-0.02967072316235716,0.06972967902820448
american_football,"[0.9, 0.925)",14286,8207210.0,8209937.5,0.9143043756484985,0.9138460159301758,0.9087218046188354,-0.0004583597183227539,-0.0006057870956249613,-0.06048349569076305,0.046673410715029395
american_football,"[0.925, 0.95)",20870,11215797.0,11220380.0,0.9406930208206177,0.9490298628807068,0.9485864639282227,0.008336842060089111,0.008293859752127156,-0.024778702041886997,0.034599069878491234
american_football,"[0.95, 0.96)",6539,3813311.0,3813882.0,0.9583336114883423,0.9644237160682678,0.9657440185546875,0.006090104579925537,0.006238254258583253,-0.02469672347552146,0.029617171044950267
american_football,"[0.96, 0.97)",2306,1966749.5,1966975.0,0.9671486020088196,0.9632940292358398,0.9770164489746094,-0.0038545727729797363,-0.004091706981880249,-0.05399397334831557,0.030295315595727332
american_football,"[0.97, 0.98)",6177,4529171.0,4529485.0,0.9736799597740173,0.9825398325920105,0.9758782386779785,0.008859872817993164,0.00902288767750864,-0.008086196450420021,0.020179909683919615
american_football,"[0.98, 0.99)",7663,7774588.0,7774754.0,0.9842568039894104,0.9918996095657349,0.9852538108825684,0.007642805576324463,0.007740967821890935,-0.0013423709106768138,0.013450335044362398
american_football,"[0.99, 1.0)",13119,27487858.0,27488126.0,0.9966168999671936,0.9974195957183838,0.992758572101593,0.0008026957511901855,0.0007974391593608648,-0.0022456941607533858,0.002966471150717167
soccer,"[0.5, 0.55)",370853,56009080.0,56722872.0,0.5207903981208801,0.5231654047966003,0.5185046195983887,0.002375006675720215,-0.008565611119200622,-0.08543076347234332,0.06478091160227492
soccer,"[0.55, 0.6)",346544,49583012.0,50182224.0,0.5713919401168823,0.6108475923538208,0.5756902694702148,0.03945565223693848,0.056240082769231974,-0.008037926692090061,0.11757419558986715
soccer,"[0.6, 0.65)",423899,70947120.0,71701280.0,0.6266922354698181,0.6086308360099792,0.6268497705459595,-0.018061399459838867,-0.03708025520712876,-0.14242659752786607,0.06208666320665342
soccer,"[0.65, 0.7)",369613,60001704.0,60545428.0,0.6787621974945068,0.6566027998924255,0.6664863228797913,-0.0221593976020813,-0.041665476910276035,-0.12824149174098545,0.03802213629587208
soccer,"[0.7, 0.75)",312003,55715784.0,56145664.0,0.7254512906074524,0.7087737917900085,0.6988682746887207,-0.016677498817443848,-0.030620964477483505,-0.09419151943265255,0.03311585199451533
soccer,"[0.75, 0.8)",385018,70040904.0,70498480.0,0.7715880870819092,0.7784284949302673,0.755094587802887,0.006840407848358154,0.0028299050395332393,-0.05550690725580783,0.05706061550243975
soccer,"[0.8, 0.85)",406263,73009472.0,73383480.0,0.8217577934265137,0.7984439134597778,0.7994353175163269,-0.02331387996673584,-0.03312301850397556,-0.08692025975492441,0.016346656916975483
soccer,"[0.85, 0.9)",450228,97422912.0,97766608.0,0.8766823410987854,0.8663074970245361,0.8665320873260498,-0.010374844074249268,-0.015455399473305506,-0.054273936969822204,0.01957620366435891
