month,rule,delay,trades,pnl_usd,capital_usd,in_play_share,scope
2026-02,whales,5,16995,285.0723771554492,250162.88819510935,0.37987643424536627,all
2026-02,whales,30,14882,-2787.4335052615015,250562.3267603472,0.37837656229001476,all
2026-02,random,0,2733,-3406.2379496037934,52928.14933467253,0.6520307354555434,all
2026-02,random,1,2733,-3406.2379496037934,52928.14933467253,0.6520307354555434,all
2026-02,random,5,2629,-3346.9665163609643,53963.36292164108,0.6451122099657665,all
2026-02,random,30,2376,-2629.748199120273,55564.82124229738,0.6325757575757576,all
2026-03,z,0,413,-1410.0980321515658,8941.158970801873,0.8450363196125908,all
2026-03,z,1,413,-1410.0980321515658,8941.158970801873,0.8450363196125908,all
2026-03,z,5,411,-433.5394078058282,9469.881782980581,0.8418491484184915,all
2026-03,z,30,418,-190.43270827490528,9912.178388662342,0.84688995215311,all
2026-03,whales,0,8624,2896.1176614228466,101476.52760841991,0.4654452690166976,all
2026-03,whales,1,8617,2893.045305333672,101476.52760841991,0.46582337240338867,all
2026-03,whales,5,8059,2158.143353674215,101385.58419171438,0.4495594986971088,all
2026-03,whales,30,6830,-800.5140602307611,100989.69066664905,0.43513909224011715,all
2026-03,random,0,627,-295.21685888082345,12430.27289691027,0.8484848484848485,all
2026-03,random,1,627,-295.21685888082345,12430.27289691027,0.8484848484848485,all
2026-03,random,5,620,-603.428132001106,14052.731945198373,0.8564516129032258,all
2026-03,random,30,598,-481.62036900842315,14293.845026853127,0.8561872909698997,all
2026-04,z,0,3031,-243.00703858694874,55974.621687825864,0.885186407126361,all
2026-04,z,1,3030,-593.7050581171206,56011.83142610604,0.8854785478547855,all
2026-04,z,5,3013,-406.9799252789305,58096.775046460585,0.886491868569532,all
2026-04,z,30,2929,-1907.868181553973,57818.00722319538,0.8815295322635712,all
2026-04,whales,0,24429,6018.992774188606,316465.920559046,0.5448851774530271,all
2026-04,whales,1,24436,5993.9477504679835,316475.8105062747,0.5447290882304796,all
2026-04,whales,5,23292,6085.735443284658,316140.54171383946,0.537952945217242,all
2026-04,whales,30,21807,9873.363856779559,319034.8130326534,0.5366166827165589,all
2026-04,random,0,8430,-1847.896696348077,151323.59629291957,0.9166073546856465,all
2026-04,random,1,8432,-1852.4321490405052,151329.64567760166,0.9163899430740038,all
2026-04,random,5,8453,-3005.2258127266327,148289.5661291727,0.9168342600260263,all
2026-04,random,30,8140,-6798.793860194698,150865.26598988165,0.9104422604422604,all
2026-05,z,0,1804,-974.6929372673058,33245.697542511676,0.9767184035476718,all
2026-05,z,1,1834,-1559.0180881745632,32827.40505939888,0.9770992366412213,all
2026-05,z,5,1860,-279.76558185380054,33126.951406384076,0.9806451612903225,all
2026-05,z,30,1695,557.0933536852522,33559.32313965085,0.9787610619469026,all
2026-05,whales,0,25272,-1463.6604996707201,273461.0521899541,0.6125751820196265,all
2026-05,whales,1,24766,2300.431622566557,272950.07911368884,0.6178228216102721,all
2026-05,whales,5,22453,2629.2536895752937,274022.3952664837,0.6195608604640805,all
2026-05,whales,30,20377,-2027.479875875466,276253.96180646494,0.5953771408941454,all
2026-05,random,0,1643,1561.1687573063266,35894.07628740973,0.7875836883749239,all
2026-05,random,1,1632,1563.529114547933,35947.63503468188,0.7867647058823529,all
2026-05,random,5,1696,843.1423915281964,35237.00011233568,0.7948113207547169,all
2026-05,random,30,1591,1869.9369694036764,35494.73012271978,0.7787554996857322,all
2026-06,z,0,1279,-72.99608491902717,35940.30616684661,0.9421422986708365,all
2026-06,z,1,1282,711.4510127255805,35872.124184196786,0.9391575663026521,all
2026-06,z,5,1300,208.06755503974227,35166.281954783095,0.94,all
2026-06,z,30,1316,384.3025806416378,35370.41608326782,0.9407294832826748,all
2026-06,whales,0,14072,348.7046737289361,218352.43173792103,0.5277146105741899,all
2026-06,whales,1,13900,2779.5547170488953,218461.90574776367,0.5293525179856116,all
2026-06,whales,5,13382,1995.7534792797665,218861.87683555554,0.5222687191750112,all
2026-06,whales,30,12564,-987.2715566286411,218870.1152432888,0.528414517669532,all
2026-06,random,0,774,-524.130475512343,18346.55714812177,0.710594315245478,all
2026-06,random,1,778,-632.1374059418173,17894.243214764458,0.7082262210796915,all
2026-06,random,5,780,-1354.0021861699292,18186.82227357226,0.7128205128205128,all
2026-06,random,30,775,1025.705676480733,17772.876030588795,0.7148387096774194,all
2026-07,z,0,1914,-322.14755596348255,37327.35812227278,0.9670846394984326,all
2026-07,z,1,1926,-41.50611030524141,37379.462201665905,0.9693665628245067,all
2026-07,z,5,1822,-616.3880395934145,38586.75314022734,0.9659714599341384,all
2026-07,z,30,1811,3239.7968680142185,38164.56930518344,0.9635560463832137,all
2026-07,whales,0,20874,421.05937287271763,315715.915605446,0.47015425888665324,all
2026-07,whales,1,20533,-1525.8538918309819,315824.37530572165,0.47377392490137826,all
2026-07,whales,5,19418,-1392.0376429565922,315715.5066360202,0.4645174580286332,all
2026-07,whales,30,18680,-5672.546755414227,316349.5003608559,0.4753747323340471,all
2026-07,random,0,883,965.3059307803239,21714.844890681394,0.8187995469988675,all
2026-07,random,1,876,926.2854661111554,21459.717475164158,0.817351598173516,all
2026-07,random,5,879,3056.444760673063,22186.96118757323,0.8088737201365188,all
2026-07,random,30,899,-569.6340836077276,21935.386057821037,0.8086763070077865,all
2026-08,z,0,821,-2073.1537470181993,20573.097616029227,0.8282582216808769,all
2026-08,z,1,837,-2757.2116896564185,20622.93347541674,0.8327359617682198,all
2026-08,z,5,835,-1563.248378884572,20691.850673230212,0.8347305389221557,all
2026-08,z,30,809,-2635.3247002207545,20337.470741081783,0.8281829419035847,all
2026-08,whales,0,26650,-2851.519538067539,392076.967894753,0.46866791744840525,all
2026-08,whales,1,26036,-7757.595286464068,392327.359800391,0.47876017821477956,all
2026-08,whales,5,23656,-6601.506323457815,392952.73700254294,0.4742560027054447,all
2026-08,whales,30,21576,-13893.395358581332,392863.1598728439,0.4831757508342603,all
2026-08,random,0,294,-1254.9222986678228,7934.664259149258,0.8333333333333334,all
2026-08,random,1,294,-1341.2585593281146,7699.939446958259,0.8333333333333334,all
2026-08,random,5,293,-1470.3896591556647,7646.807176035722,0.8327645051194539,all
2026-08,random,30,299,-1267.0918578890096,7249.62175838419,0.842809364548495,all
2025-07,z,0,53,-55.769333002226574,2702.5364976681076,0.0,pregame
2025-07,z,60,41,-71.29804856049722,1512.3968965140496,0.0,pregame
2025-07,z,300,38,-183.22784300235938,1450.8603923060246,0.0,pregame
2025-07,random,0,408,989.0838851266817,14055.881370607727,0.0,pregame
2025-07,random,60,314,260.1001518339916,13956.264142709742,0.0,pregame
2025-07,random,300,299,67.8853855177615,14043.947854110687,0.0,pregame
2025-08,z,0,58,-442.3342992319509,1612.7669735787797,0.0,pregame
2025-08,z,60,46,-484.9551651314465,2293.1833892621485,0.0,pregame
2025-08,z,300,43,-319.6827808263148,1838.42989347526,0.0,pregame
2025-08,random,0,263,145.47790190633577,13828.293851872739,0.0,pregame
2025-08,random,60,243,135.9697894273263,13151.756404872547,0.0,pregame
2025-08,random,300,239,-1014.4334970807724,13052.576252842828,0.0,pregame
2025-09,z,0,163,313.11858916000176,8764.77866340215,0.0,pregame
2025-09,z,60,158,-391.7102855231075,8587.74907699104,0.0,pregame
2025-09,z,300,150,-1037.9182780747808,8103.067834688372,0.0,pregame
2025-09,random,0,62,-49.394183478787255,3230.8286848067673,0.0,pregame
2025-09,random,60,59,-233.95638529753253,3041.216668811906,0.0,pregame
2025-09,random,300,54,207.8770244552658,3376.9071880355723,0.0,pregame
2025-10,z,0,479,-351.7691297468549,21400.234130226687,0.0,pregame
2025-10,z,60,467,-979.4029404400005,20837.08317207155,0.0,pregame
2025-10,z,300,432,-1275.878873879236,19112.960024119595,0.0,pregame
2025-10,random,0,213,-601.8376583707875,11085.364444531384,0.0,pregame
2025-10,random,60,203,-832.4870344950375,10573.761433450765,0.0,pregame
