sport,bucket,fills,usd,capital_usd,avg_price,won_pct,fills_won_pct,edge_pts,roi_after_fee,ci_lo,ci_hi
hockey,"[0.8, 0.85)",64826,8022526.0,8030507.0,0.8203737735748291,0.8059802055358887,0.7955912947654724,-0.01439356803894043,-0.01892529647244384,-0.10122472727897842,0.052340440600381635
hockey,"[0.85, 0.9)",68962,9625846.0,9630120.0,0.8786618709564209,0.8919175267219543,0.870595395565033,0.013255655765533447,0.014718457227510744,-0.020165504585086494,0.04267151330345105
hockey,"[0.9, 0.925)",30736,4145549.0,4147220.0,0.9140014052391052,0.9407762289047241,0.9282925724983215,0.026774823665618896,0.02890785106470471,0.003744104554535781,0.04962716899907958
hockey,"[0.925, 0.95)",36467,5965478.5,5966813.0,0.9388871192932129,0.9399437308311462,0.9421942830085754,0.0010566115379333496,0.0008286592040675312,-0.04131856922079712,0.02955389846890259
hockey,"[0.95, 0.96)",10871,1865589.75,1865817.25,0.9581245183944702,0.9712291955947876,0.969092071056366,0.013104677200317383,0.01355229471579345,-0.008111974542898344,0.029092715773381114
hockey,"[0.96, 0.97)",4017,1053387.5,1053529.5,0.9660255908966064,0.9595012664794922,0.9668906927108765,-0.006524324417114258,-0.006866201300041794,-0.04818209141507086,0.022303959649506398
hockey,"[0.97, 0.98)",10412,2646255.75,2646602.75,0.9739837050437927,0.9708564877510071,0.9724356532096863,-0.0031272172927856445,-0.0033316198601218245,-0.02225403159523855,0.012202588263525013
hockey,"[0.98, 0.99)",12134,4926380.0,4926576.0,0.9858781695365906,0.9827369451522827,0.9817042946815491,-0.0031412243843078613,-0.003221859255884083,-0.012161230613741325,0.004387408902811415
hockey,"[0.99, 1.0)",18778,13828880.0,13828987.0,0.9963144063949585,0.9953423738479614,0.993236780166626,-0.0009720325469970703,-0.0009776580321066706,-0.005360951123053097,0.00199187235391559
other,"[0.5, 0.55)",14491,1424913.375,1429000.5,0.5226720571517944,0.525750458240509,0.5800151824951172,0.0030784010887145996,0.003260099323161029,-0.2513110445174412,0.2549749061233125
other,"[0.55, 0.6)",14499,1705242.125,1709846.75,0.5717867016792297,0.6409814953804016,0.6332160830497742,0.06919479370117188,0.11740828364078533,-0.21021362511733255,0.39715390693726976
other,"[0.6, 0.65)",12751,1499178.75,1503510.75,0.6266360282897949,0.6040446162223816,0.6041094660758972,-0.02259141206741333,-0.03540518806069671,-0.30815081003658334,0.2219653600570356
other,"[0.65, 0.7)",10570,1723455.5,1728246.75,0.6772584319114685,0.4601917564868927,0.5627247095108032,-0.2170666754245758,-0.3234043008484271,-0.6396772473124942,0.11046147981395626
other,"[0.7, 0.75)",6842,1148430.375,1149264.0,0.7202580571174622,0.6439129114151001,0.777404248714447,-0.07634514570236206,-0.10967520084538436,-0.5344236749557664,0.28846370603274557
other,"[0.75, 0.8)",9447,2142760.0,2143596.0,0.7738861441612244,0.9346141815185547,0.8478882312774658,0.16072803735733032,0.2070839255018534,0.10148979464002118,0.2529221016485951
