side,threshold,sport,period,signals,bets,avg_price,won_pct,edge_pts,roi,ci_lo,ci_hi,pnl_usd,in_play_share
favorite >= 85%,0.85,basketball,all,2816,2774,0.8667619246304594,0.8619322180747986,-0.00482970655566084,-0.009631044160993408,-0.031064171408282038,0.011647654804578264,-1158.104884718573,0.8943763518385004
favorite >= 85%,0.85,american_football,dev,787,745,0.8600173623369844,0.871812105178833,0.01179474284184856,0.014518850777331959,-0.024942873749433703,0.051637721215102766,532.1692733261098,0.9073825503355705
favorite >= 85%,0.85,american_football,holdout,104,100,0.8694427913427353,0.8349999785423279,-0.034442812800407396,-0.02630269221594279,-0.1563024991697464,0.08326320480797725,-84.3466068724306,0.98
favorite >= 85%,0.85,american_football,all,891,845,0.8611327977222804,0.8674556016921997,0.006322803969919355,0.011234763485863108,-0.02479110822673534,0.04715111321211619,447.82266645367895,0.9159763313609467
favorite >= 85%,0.85,soccer,dev,3666,3311,0.8770757478255946,0.865599513053894,-0.011476234771700566,-0.017421026693502137,-0.03842974388917058,0.005544691385373094,-1748.587449772724,0.9151313802476593
favorite >= 85%,0.85,soccer,holdout,1654,1469,0.8799396814883689,0.8761062026023865,-0.0038334788859824,-0.011343226345815817,-0.040461907122375795,0.017065095011419836,-570.6596933304168,0.9482641252552757
favorite >= 85%,0.85,soccer,all,5320,4780,0.8779558981499911,0.8688284754753113,-0.009127422674679808,-0.015391804769136274,-0.03302370320171613,0.002380409256384084,-2319.247143103141,0.9253138075313807
favorite >= 85%,0.85,cricket,dev,263,259,0.8799831969627543,0.8648648858070374,-0.015118311155716935,-0.052393461288082456,-0.12199937519946542,0.009799276925165464,-623.4599473350339,0.9420849420849421
favorite >= 85%,0.85,cricket,holdout,114,114,0.8942133554241114,0.9385964870452881,0.044383131621176686,0.03485166605199263,-0.035817016288118425,0.09370920624842584,193.2307487610285,0.9824561403508771
favorite >= 85%,0.85,cricket,all,377,373,0.8843323606748044,0.887399435043335,0.003067074368530598,-0.024663516945085555,-0.07706612257706702,0.0256264544005494,-430.2291985740054,0.9544235924932976
favorite >= 85%,0.85,baseball,dev,2394,2346,0.8603902967981771,0.864876389503479,0.0044860927053018695,0.0074674584611365445,-0.017548562570061307,0.03113465800889901,605.5715677963015,0.9961636828644501
favorite >= 85%,0.85,baseball,holdout,970,963,0.860521247391884,0.8691588640213013,0.00863761662941731,0.014831352518489039,-0.024766368895572308,0.051211673680897865,348.0353320061454,1.0
favorite >= 85%,0.85,baseball,all,3364,3309,0.8604284066264454,0.8661227226257324,0.005694315999287047,0.009120107716863626,-0.011494431848770071,0.029377132573500404,953.606899802447,0.9972801450589301
favorite >= 85%,0.85,mma_boxing,dev,277,230,0.8767234964215237,0.8826087117195129,0.005885215297989244,0.02580785995414717,-0.038533311599759396,0.08045109697875569,266.9308363198967,0.9782608695652174
favorite >= 85%,0.85,mma_boxing,holdout,113,101,0.8713826755485913,0.8514851331710815,-0.019897542377509736,0.043967135928586046,-0.03866103783869166,0.1079425869777355,202.16252536828816,0.9801980198019802
favorite >= 85%,0.85,mma_boxing,all,390,331,0.8750938199618071,0.8731117844581604,-0.0019820355036467285,0.031396293641871735,-0.01756229412357595,0.07511849188504714,469.0933616881849,0.9788519637462235
favorite >= 85%,0.85,hockey,dev,1524,1493,0.8700979152383695,0.8580040335655212,-0.012093881672848306,-0.008830898701401486,-0.04002188587180654,0.020783241783008482,-456.68802933434296,0.9866041527126591
favorite >= 85%,0.85,hockey,all,1524,1493,0.8700979152383695,0.8580040335655212,-0.012093881672848306,-0.008830898701401486,-0.04002188587180654,0.020783241783008482,-456.68802933434296,0.9866041527126591
favorite >= 85%,0.85,other,dev,87,75,0.8664657044410705,0.8933333158493042,0.026867611408233683,-0.013746633751330074,-0.156614901020681,0.10291414826846075,-36.21847409623555,0.92
favorite >= 85%,0.85,other,all,110,98,0.8688397025879548,0.8979591727256775,0.029119470137722647,-0.003004498240136603,-0.11864204633183711,0.09019819522382617,-9.891387748222003,0.9387755102040817
favorite >= 85%,0.85,ALL,dev,17683,16941,0.8704909485993001,0.868425726890564,-0.0020652217087361313,-0.005154119069389657,-0.013814886801623082,0.0030895011920997555,-3262.699745914784,0.9415618912697007
favorite >= 85%,0.85,ALL,holdout,7027,6735,0.8723614933496063,0.8733481764793396,0.0009866831297332679,-0.004739965572992842,-0.018717151870442067,0.007649061293667801,-1086.0389082571455,0.9648106904231626
favorite >= 85%,0.85,ALL,all,24710,23676,0.8710230536378755,0.8698259592056274,-0.0011970944322480248,-0.005044054387849591,-0.012493025307681276,0.0020215384612035704,-4348.73865417193,0.9481753674607197
underdog <= 15%,0.85,tennis,dev,3485,3449,0.1126854292136096,0.1017686277627945,-0.010916801450815111,-0.015176019868702748,-0.23971286702327782,0.24202489245289094,-683.4156442305041,0.9640475500144969
underdog <= 15%,0.85,tennis,holdout,2600,2580,0.11361453810917907,0.1093023270368576,-0.004312211072321465,-0.10477750927461628,-0.2898528463148375,0.08956553510126232,-4678.00105086911,0.9736434108527132
underdog <= 15%,0.85,tennis,all,6085,6029,0.11308302432898018,0.10499253869056702,-0.008090485638413164,-0.05978413016727524,-0.21340706225028827,0.102871362571447,-5361.416695099615,0.9681539227069166
underdog <= 15%,0.85,esports,dev,2679,2636,0.12483435934495177,0.10641122609376907,-0.018423133251182694,-0.03023043538663048,-0.23145916119800808,0.2141085594633337,-1112.5016798882846,0.9476479514415781
underdog <= 15%,0.85,esports,holdout,1351,1346,0.1283555623820435,0.11664190143346786,-0.011713660948575622,-0.2657827546077472,-0.47276847334048233,-0.02675177216501993,-5203.338475807412,0.9569093610698366
underdog <= 15%,0.85,esports,all,4030,3982,0.1260246002510104,0.10986941307783127,-0.016155187173179125,-0.11202642475996823,-0.2670154999574493,0.044064025741531086,-6315.840155695698,0.9507785032646912
underdog <= 15%,0.85,basketball,dev,2677,2621,0.1287588757941253,0.12590613961219788,-0.002852736181927412,0.01776876874371316,-0.16381377222336077,0.21078036320272597,877.4045197917599,0.9049980923311713
underdog <= 15%,0.85,basketball,holdout,159,158,0.11984392130582393,0.10126582533121109,-0.018578095974612838,0.08857145892334936,-0.7701371099867896,1.2251889722038356,227.43045654339824,0.9873417721518988
underdog <= 15%,0.85,basketball,all,2836,2779,0.12825201620105164,0.12450521439313889,-0.0037468018079127585,0.021268590042413344,-0.14997907914729394,0.20694386102387813,1104.834976335158,0.9096797409139978
underdog <= 15%,0.85,american_football,dev,793,737,0.12755716230838435,0.1058344617486,-0.02172270055978434,-0.19078762360136514,-0.46106160873973207,0.10130774106614407,-3276.719118702275,0.932157394843962
underdog <= 15%,0.85,american_football,holdout,105,98,0.1249054378392745,0.12755101919174194,0.002645581352467438,0.9751156000546798,-0.5243832352425027,3.164515626274547,2061.8972653005135,0.9897959183673469
underdog <= 15%,0.85,american_football,all,898,835,0.12724594195153074,0.10838323086500168,-0.018862711086529066,-0.062979346991362,-0.3583830646965846,0.3080621978385698,-1214.821853401762,0.9389221556886228
underdog <= 15%,0.85,soccer,dev,3691,3586,0.11781486157393857,0.11489124596118927,-0.0029236156127493,0.007085539379557751,-0.18602129215304558,0.19946149946914402,272.4653288091845,0.9288901282766313
underdog <= 15%,0.85,soccer,holdout,1673,1597,0.11413134073405004,0.10582341998815536,-0.008307920745894676,-0.13893763322875408,-0.3557006926353443,0.0871707954368529,-3161.888305865029,0.960551033187226
underdog <= 15%,0.85,soccer,all,5364,5183,0.11667988515462505,0.11209724098443985,-0.004582644170185196,-0.04720405775858267,-0.19704575123040716,0.10801361110831995,-2889.4229770558454,0.9386455720625121
underdog <= 15%,0.85,cricket,dev,271,268,0.11194631580563971,0.11567164212465286,0.0037253263190131503,0.35336095610674695,-0.3929000756322834,1.2451276088458512,1018.0172509648091,0.9477611940298507
underdog <= 15%,0.85,cricket,holdout,115,114,0.101480705271426,0.07017543911933899,-0.03130526615208701,-0.23560136144775448,-0.9234887979651025,0.7756511839303467,-320.51780295321873,0.9824561403508771
underdog <= 15%,0.85,cricket,all,386,382,0.10882307077710472,0.10209424048662186,-0.006728830290482865,0.16445106604062337,-0.4160707240516981,0.8284777989954836,697.4994480115905,0.9581151832460733
underdog <= 15%,0.85,baseball,dev,2415,2392,0.12304576455055188,0.11162207275629044,-0.011423691794261448,0.0007085395440771953,-0.2161562360911707,0.24498758547835392,23.61268149694456,0.995819397993311
underdog <= 15%,0.85,baseball,holdout,973,972,0.1295809810395485,0.11934156715869904,-0.010239413880849452,0.17732572426594265,-0.24347514793591737,0.6524974945185263,2460.313208939485,1.0
underdog <= 15%,0.85,baseball,all,3388,3364,0.12493406134820488,0.11385255306959152,-0.011081508278613358,0.05262511315124421,-0.1498514522576873,0.27290328954693194,2483.925890436428,0.9970273483947681
underdog <= 15%,0.85,mma_boxing,dev,282,275,0.09414639376103878,0.0854545459151268,-0.008691847845911982,-0.31521011501300666,-0.727809503985692,0.2010121631765795,-979.3689660821467,0.9854545454545455
underdog <= 15%,0.85,mma_boxing,holdout,113,112,0.11546506431685495,0.1339285671710968,0.01846350285424185,0.5143072944547444,-0.8243901382211447,2.876633598635917,1052.1630147956444,0.9910714285714286
underdog <= 15%,0.85,mma_boxing,all,395,387,0.10031613821130082,0.09948320686817169,-0.0008329313431291313,0.01412702561841193,-0.6280477584232005,0.9933668750199293,72.794048713498,0.9870801033591732
underdog <= 15%,0.85,hockey,dev,1531,1505,0.11749776923492167,0.11893687397241592,0.0014391047374942567,-0.1579620369734628,-0.38267415318861725,0.0787541162978763,-3049.7656486099013,0.9920265780730897
underdog <= 15%,0.85,hockey,all,1531,1505,0.11749776923492167,0.11893687397241592,0.0014391047374942567,-0.1579620369734628,-0.38267415318861725,0.0787541162978763,-3049.7656486099013,0.9920265780730897
underdog <= 15%,0.85,other,dev,87,81,0.1255849882684372,0.06172839552164078,-0.06385659274679642,-0.8829160300612364,-0.9826516880318543,-0.6904372461317181,-865.870313487599,0.9382716049382716
underdog <= 15%,0.85,other,holdout,29,29,0.06936033770185092,0.03448275849223137,-0.03487757920961955,-0.9874111348889509,-1.0,-0.9446146138110794,-392.17639007916364,1.0
underdog <= 15%,0.85,other,all,116,110,0.11076212584633718,0.05454545468091965,-0.05621667116541754,-0.9130371456473493,-0.9843914875484707,-0.7936198517651761,-1258.0467035667625,0.9545454545454546
underdog <= 15%,0.85,ALL,dev,17911,17550,0.1201658130339758,0.11150997132062912,-0.008655841713346685,-0.031553606633199664,-0.11782369026754948,0.05384526419867833,-7776.141589938013,0.9509401709401709
underdog <= 15%,0.85,ALL,holdout,7118,7006,0.11872694403125673,0.11083357036113739,-0.007893373670119344,-0.07274516440410682,-0.19863108331942736,0.061936944679275796,-7954.1180799948925,0.972166714244933
underdog <= 15%,0.85,ALL,all,25029,24556,0.11975529355877423,0.1113169863820076,-0.008438307176766635,-0.044212890450303556,-0.11600079086991476,0.029198172122629405,-15730.259669932908,0.9569962534614758
favorite >= 90%,0.9,tennis,dev,3410,3250,0.9158006544663356,0.9175384640693665,0.0017378096030308265,0.007331957362287951,-0.007390505340504884,0.022130797314542143,806.5398055962938,0.9723076923076923
favorite >= 90%,0.9,tennis,holdout,2566,2453,0.916310959259831,0.9129636883735657,-0.0033472708862652967,-0.014933011789681963,-0.03478739145055936,0.002773141066233713,-1395.7578385488744,0.9808397880146759
favorite >= 90%,0.9,tennis,all,5976,5703,0.9160201490583826,0.9155707359313965,-0.0004494131269860979,-0.0028958289956267902,-0.014015768228163947,0.00891291819618462,-589.2180329525806,0.9759775556724531
favorite >= 90%,0.9,esports,dev,2605,2529,0.9067446977406822,0.9124159812927246,0.005671283552042383,0.012934544969779723,-0.0035729937372872443,0.029207136617020627,1395.8598264850857,0.9644128113879004
favorite >= 90%,0.9,esports,holdout,1324,1293,0.9062367287699972,0.911059558391571,0.004822829621573876,-0.0026141935308738964,-0.02693641201688911,0.02120289826314977,-139.979138455588,0.9791183294663574
favorite >= 90%,0.9,esports,all,3929,3822,0.9065728495253249,0.9119570851325989,0.005384235607273968,0.0077781321784325605,-0.00534597159917929,0.020756151609813756,1255.8806880294978,0.9693877551020408
favorite >= 90%,0.9,basketball,dev,2662,2619,0.9087205957585776,0.9053073525428772,-0.0034132432157003567,-0.009998753286953281,-0.027545205170447135,0.007790968224240165,-1212.033882060385,0.9488354333715159
favorite >= 90%,0.9,basketball,holdout,154,153,0.9073849191852644,0.9215686321258545,0.014183712940590065,-0.013445785761954512,-0.09727214524975811,0.06033946633498593,-74.53847039388006,0.9869281045751634
favorite >= 90%,0.9,basketball,all,2816,2772,0.9086468733503102,0.906204879283905,-0.0024419940664052175,-0.010149500791443097,-0.027435332577181348,0.007185466613166349,-1286.572352454265,0.950937950937951
favorite >= 90%,0.9,american_football,dev,786,746,0.9073602109348486,0.9189007878303528,0.01154057689550414,-0.0011512513675890014,-0.03339735888900844,0.029618452122667997,-44.44519202443098,0.9557640750670241
favorite >= 90%,0.9,american_football,holdout,104,99,0.916721993624562,0.9242424368858337,0.00752044326127177,0.0014388466880345672,-0.09305004987007419,0.07662342234265362,5.789933787504999,0.9797979797979798
favorite >= 90%,0.9,american_football,all,890,845,0.9084570351789689,0.9195266366004944,0.011069601421525466,-0.0009067619834806711,-0.032464959185163504,0.028391686438053267,-38.65525823692582,0.9585798816568047
favorite >= 90%,0.9,soccer,dev,3664,3275,0.9109454123982946,0.9013740420341492,-0.00957137036414546,0.0058451877162139865,-0.011823361106828998,0.02188785630040162,576.7150054143517,0.9490076335877863
favorite >= 90%,0.9,soccer,holdout,1653,1456,0.9168290736378877,0.9148351550102234,-0.001993918627664293,-0.015063990493293518,-0.04102434927420267,0.009512344607763288,-796.6351856614931,0.9629120879120879
favorite >= 90%,0.9,soccer,all,5317,4731,0.9127561523612723,0.9055168032646179,-0.007239349096654357,-0.001451155374166693,-0.015406895832066897,0.012966608052793429,-219.92018024714145,0.953286831536673
favorite >= 90%,0.9,cricket,dev,263,259,0.9142710770189072,0.9034749269485474,-0.010796150070359833,-0.04531721980713911,-0.10700510874815455,0.009849516556417356,-560.0351877548696,0.9613899613899614
favorite >= 90%,0.9,cricket,holdout,114,114,0.9228516095562985,0.9385964870452881,0.01574487748898956,0.012777428703141653,-0.04872598229999392,0.05995523677221106,72.60277975221447,1.0
favorite >= 90%,0.9,cricket,all,377,373,0.9168935454083512,0.9142091274261475,-0.0026844179822037573,-0.027019202439689336,-0.07307712114760655,0.016525215427623894,-487.4324080026551,0.9731903485254692
favorite >= 90%,0.9,baseball,dev,2384,2307,0.9027873418278957,0.9063718914985657,0.003584549670670012,0.012696123826290446,-0.0063650803178309295,0.0324284433117798,1092.0978630568134,0.9965322930212397
favorite >= 90%,0.9,baseball,holdout,969,955,0.9045653890564803,0.8973821997642517,-0.007183189292228609,-0.010074457411143222,-0.04440190599501177,0.020729504421350513,-261.50941939112954,1.0
favorite >= 90%,0.9,baseball,all,3353,3262,0.9033078921354672,0.9037400484085083,0.0004321562730410511,0.0074175657225124805,-0.010402185359285105,0.024111640777881384,830.5884436656838,0.9975475168608215
favorite >= 90%,0.9,mma_boxing,dev,275,221,0.9105932867634889,0.9004524946212769,-0.010140792142212085,0.005239344333872243,-0.04539582018921261,0.04665938365098369,54.975029665880655,0.995475113122172
favorite >= 90%,0.9,mma_boxing,holdout,113,95,0.8925076170971519,0.8842105269432068,-0.008297090153945086,0.03822924326535475,-0.02447952177755665,0.08237030595787367,157.13005730359743,1.0
favorite >= 90%,0.9,mma_boxing,all,388,316,0.9051561392372167,0.8955696225166321,-0.009586516720584637,0.014524824205563079,-0.02643044535199524,0.046589768636326516,212.10508696947807,0.9968354430379747
favorite >= 90%,0.9,hockey,dev,1523,1477,0.9071176562082469,0.896411657333374,-0.01070599887487289,0.001062910703917526,-0.027078413990963057,0.02983919171025627,58.31650458249834,0.989167230873392
favorite >= 90%,0.9,hockey,all,1523,1477,0.9071176562082469,0.896411657333374,-0.01070599887487289,0.001062910703917526,-0.027078413990963057,0.02983919171025627,58.31650458249834,0.989167230873392
favorite >= 90%,0.9,other,dev,87,74,0.9191045761108398,0.9324324131011963,0.013327836990356445,0.02717466231344385,-0.08121837477799512,0.09010782680852299,66.94227684374293,0.9459459459459459
favorite >= 90%,0.9,other,all,110,97,0.9148981750933165,0.9278350472450256,0.012936872151709133,0.032526165260499625,-0.04195054206428675,0.07984264120088445,114.60925793558441,0.9587628865979382
favorite >= 90%,0.9,ALL,dev,17659,16757,0.9093680187758351,0.9079787731170654,-0.0013892456587696334,0.0034779125252793783,-0.0036915801350757373,0.010639680676361403,2234.9320498049797,0.9669988661454915
favorite >= 90%,0.9,ALL,holdout,7020,6641,0.9122945358529362,0.9111579656600952,-0.0011365701928409688,-0.009685231515768047,-0.020879112013179383,0.001041930993846106,-2385.230300515806,0.9801234753802138
favorite >= 90%,0.9,ALL,all,24679,23398,0.9101986453212249,0.9088811278343201,-0.0013175174869047845,-0.00016908678323897478,-0.006029955912874161,0.005636083047247681,-150.2982507108254,0.9707239935037183
underdog <= 10%,0.9,tennis,dev,3484,3456,0.07433320333273985,0.06481481343507767,-0.009518389897662183,-0.19936574782054156,-0.4510056952263579,0.09429506638730442,-7625.35816864486,0.9768518518518519
underdog <= 10%,0.9,tennis,holdout,2600,2587,0.07391270948128446,0.06880556792020798,-0.005107141561076486,-0.2318819667341808,-0.43477062534156874,-0.01579779829414745,-9458.031957890176,0.9845380749903363
underdog <= 10%,0.9,tennis,all,6084,6043,0.07415319049247589,0.0665232464671135,-0.007629944025362392,-0.21614635613033994,-0.3748180346877625,-0.028840993889196465,-17083.390126535036,0.9801423134204865
underdog <= 10%,0.9,esports,dev,2679,2651,0.08266431198103907,0.06469257175922394,-0.017971740221815136,-0.14768550168309394,-0.3865746097310274,0.13144561258953258,-4559.327486124041,0.9739720860052811
underdog <= 10%,0.9,esports,holdout,1350,1345,0.08160510593791558,0.07100372016429901,-0.010601385773616565,-0.37862603493835717,-0.6285896214032207,-0.08108523592337386,-5887.153065555811,0.9828996282527881
underdog <= 10%,0.9,esports,all,4029,3996,0.08230779743449225,0.06681681424379349,-0.015490983190698762,-0.22503977301192898,-0.4015186470308746,-0.01883773954837335,-10446.480551679851,0.9769769769769769
underdog <= 10%,0.9,basketball,dev,2677,2643,0.08476963239623994,0.07907680422067642,-0.005692828175563519,-0.046563412783360424,-0.28956239530826794,0.21114989147541388,-1909.3639342192348,0.9606507756337496
underdog <= 10%,0.9,basketball,holdout,159,159,0.07873465175851711,0.069182388484478,-0.009552263274039116,-0.30074948484154446,-0.938670997031772,0.8046890423170514,-649.2899296930916,0.9937106918238994
underdog <= 10%,0.9,basketball,all,2836,2802,0.08442717632150834,0.07851534336805344,-0.005911832953454904,-0.0592767054466795,-0.2918772648984201,0.20836147805102687,-2558.6538639123264,0.9625267665952891
underdog <= 10%,0.9,american_football,dev,792,743,0.0842170683812152,0.05921938270330429,-0.024997685677910914,-0.41754111854585163,-0.6815834158739666,-0.10623817697327247,-5769.1148427197495,0.971736204576043
underdog <= 10%,0.9,american_football,holdout,105,95,0.07521169797247766,0.07894736528396606,0.0037356673114884026,1.0871124419484395,-0.9060378729252545,4.535438364748394,1478.4135362571453,1.0
underdog <= 10%,0.9,american_football,all,897,838,0.08319617316781416,0.06145584583282471,-0.021740327334989457,-0.2827140502798421,-0.6200339131416612,0.12501354690207064,-4290.7013064626035,0.9749403341288783
underdog <= 10%,0.9,soccer,dev,3690,3595,0.08003960112032062,0.08066759258508682,0.000627991464766206,-0.004821001838303376,-0.2225406783177016,0.23573545397406354,-158.34335977515684,0.9585535465924896
underdog <= 10%,0.9,soccer,holdout,1672,1613,0.07576213286150597,0.07067576050758362,-0.005086372353922355,-0.10499424003529206,-0.39502958556637824,0.21912956228479316,-1826.791335049873,0.9733415995040298
underdog <= 10%,0.9,soccer,all,5362,5208,0.07871480152326454,0.07757296413183212,-0.001141837391432421,-0.03951031038383718,-0.22006074315923904,0.15371595925289583,-1985.1346948250302,0.9631336405529954
underdog <= 10%,0.9,cricket,dev,271,269,0.07839725159851273,0.06691449880599976,-0.01148275279251297,0.10037257266083992,-0.640353394753424,1.1217744524917677,244.98785247826544,0.9702602230483272
underdog <= 10%,0.9,cricket,holdout,115,114,0.06854308904720503,0.035087719559669495,-0.03345536948753554,-0.1659778724455935,-0.9866865298043119,1.3516196116289074,-239.61502057455837,1.0
underdog <= 10%,0.9,cricket,all,386,383,0.0754641588286718,0.05744125321507454,-0.018022905613597262,0.0013831672473889284,-0.6338354108119191,0.8393446657544333,5.372831903706981,0.97911227154047
underdog <= 10%,0.9,baseball,dev,2413,2391,0.08166309820310089,0.06984525173902512,-0.01181784646407577,0.07157948231133139,-0.21315538158668249,0.3678464496230467,2096.491993005141,0.9962358845671268
underdog <= 10%,0.9,baseball,holdout,973,972,0.08318735054613152,0.08230452984571457,-0.000882820700416953,0.3919418086591233,-0.2213022306856119,1.0288993182524442,4399.251136223676,1.0
underdog <= 10%,0.9,baseball,all,3386,3363,0.08210364928172884,0.07344632595777512,-0.00865732332395372,0.16033625119924005,-0.10419219496247087,0.4490223307079175,6495.7431292288165,0.9973238180196253
underdog <= 10%,0.9,mma_boxing,dev,281,276,0.059046088171232004,0.047101449221372604,-0.0119446389498594,-0.4828562421822153,-0.9378711007663547,0.35134730437348294,-1243.7866397361458,0.9963768115942029
underdog <= 10%,0.9,mma_boxing,holdout,113,112,0.08081721805501729,0.0982142835855484,0.01739706553053111,1.095203445325752,-0.5981570996552859,3.493720776240344,2217.7459412598987,1.0
underdog <= 10%,0.9,mma_boxing,all,394,388,0.06533053803459271,0.06185567006468773,-0.0034748679699049823,0.2116908519753456,-0.6400550116074525,1.434637467305225,973.9593015237524,0.9974226804123711
underdog <= 10%,0.9,hockey,dev,1531,1502,0.07649543510902469,0.07190413028001785,-0.00459130482900684,0.23120763578975273,-0.14255085615707005,0.665372638994147,3548.6814188843923,0.9933422103861518
underdog <= 10%,0.9,hockey,all,1531,1502,0.07649543510902469,0.07190413028001785,-0.00459130482900684,0.23120763578975273,-0.14255085615707005,0.665372638994147,3548.6814188843923,0.9933422103861518
underdog <= 10%,0.9,other,dev,87,84,0.08888946207506317,0.0476190485060215,-0.04127041356904167,1.548875576019547,-0.9820655786088031,4.064891660862456,1120.561868130305,0.9761904761904762
underdog <= 10%,0.9,other,holdout,29,29,0.05061149783432484,0.03448275849223137,-0.016128739342093468,-0.9701877818319437,-1.0,-0.8633635310136725,-325.4329404014271,1.0
underdog <= 10%,0.9,other,all,116,113,0.07906591373009492,0.044247787445783615,-0.0348181262843113,0.7509002213770528,-0.9817295412329369,2.782281506685726,795.1289277288776,0.9823008849557522
underdog <= 10%,0.9,ALL,dev,17905,17610,0.07980723084637568,0.07089721411466599,-0.0089100167317097,-0.06880794554277846,-0.1710805761667479,0.03562062716613099,-14254.571298721086,0.9742759795570698
underdog <= 10%,0.9,ALL,holdout,7116,7026,0.07714639437784752,0.0714489072561264,-0.00569748712172112,-0.11151465035618041,-0.25444518319700643,0.055976055971548505,-10290.903635424216,0.9847708511243951
underdog <= 10%,0.9,ALL,all,25021,24636,0.0790483805042796,0.07105455547571182,-0.007993825028567783,-0.08196918623088789,-0.16950027906178478,0.01069687963203809,-24545.4749341453,0.9772690371813606
favorite >= 92%,0.925,tennis,dev,3402,3133,0.9389780127142247,0.9368017911911011,-0.002176221523123578,0.0033485462670554285,-0.00970899857355134,0.015563750144645214,396.82632280948735,0.97765719757421
favorite >= 92%,0.925,tennis,holdout,2558,2372,0.9380624800618945,0.9340219497680664,-0.004040530293828115,-0.0015551475697059502,-0.01587255188851738,0.011699569270543358,-141.96599840973408,0.9865092748735245
favorite >= 92%,0.925,tennis,all,5960,5505,0.9385835270736567,0.9356039762496948,-0.0029795508239618407,0.0012148073800969435,-0.00832827935334445,0.010406800442697095,254.86032439975315,0.9814713896457765
favorite >= 92%,0.925,esports,dev,2597,2504,0.931692082494402,0.9375,0.005807917505597948,0.014160986623418949,0.0012881657113553166,0.02692577251946512,1604.2578051782475,0.979632587859425
favorite >= 92%,0.925,esports,holdout,1322,1264,0.9325175315990478,0.9394778609275818,0.006960329328533965,0.007266865963243518,-0.011660196446427218,0.023733574351409343,385.99729550433625,0.9889240506329114
favorite >= 92%,0.925,esports,all,3919,3768,0.9319689847418204,0.9381634593009949,0.006194474559174434,0.011960338021027158,0.0012905525126127842,0.02249966229116907,1990.2551006825838,0.9827494692144374
favorite >= 92%,0.925,basketball,dev,2662,2602,0.9339761452278341,0.9308224320411682,-0.0031537131866659074,0.0017050828068863916,-0.011979545820156336,0.01638174315033918,214.60357546870955,0.9780937740199847
favorite >= 92%,0.925,basketball,holdout,154,153,0.935414643069498,0.9346405267715454,-0.0007741162979525429,0.0025641544659440437,-0.056741811520238536,0.047068496641934084,14.482887025704642,1.0
favorite >= 92%,0.925,basketball,all,2816,2755,0.9340560327667723,0.931034505367279,-0.00302152739949324,0.001741979198022941,-0.011592830884475613,0.014812995320261613,229.08646249441415,0.9793103448275862
favorite >= 92%,0.925,american_football,dev,782,740,0.9298268780716368,0.9391891956329346,0.009362317561297795,0.003029141760434137,-0.023709302882081815,0.027627883771262077,123.52224667812672,0.9797297297297297
favorite >= 92%,0.925,american_football,holdout,104,98,0.9396660522538789,0.9234693646430969,-0.016196687610781968,-0.1055457135021869,-0.2216679168769884,-0.0072674410284520275,-408.2600937453883,0.9897959183673469
favorite >= 92%,0.925,american_football,all,886,838,0.9309775213530923,0.9373508095741272,0.00637328822103489,-0.006377670762605653,-0.03351695463136597,0.017520081944293008,-284.73784706726155,0.9809069212410502
favorite >= 92%,0.925,soccer,dev,3659,3275,0.934765567456493,0.9221373796463013,-0.012628187810191704,-0.015095959355521745,-0.03143777527619775,-0.00039868640620039237,-1545.3791427389265,0.9651908396946565
favorite >= 92%,0.925,soccer,holdout,1652,1432,0.9368451518324001,0.9329608678817749,-0.0038842839506252336,-0.0003256432681875533,-0.02066681453323522,0.01725972141346486,-18.00899166533702,0.9727653631284916
favorite >= 92%,0.925,soccer,all,5311,4707,0.9353982347236055,0.9254302382469177,-0.00996799647668778,-0.009915369794018154,-0.02156264864812866,0.0017521367200597085,-1563.3881344042634,0.9674952198852772
favorite >= 92%,0.925,cricket,dev,263,258,0.938545767535535,0.934108555316925,-0.004437212218609932,-0.020839469601746964,-0.07086689362252324,0.02009705586919148,-273.2570219337664,0.9728682170542635
favorite >= 92%,0.925,cricket,holdout,114,113,0.940435467568119,0.9734513163566589,0.033015848788539914,0.047150385211977765,0.025591741259703482,0.06251762198603894,280.8954121822992,1.0
favorite >= 92%,0.925,cricket,all,377,371,0.9391213365481549,0.9460916519165039,0.006970315368349023,0.0004005467150467202,-0.03336970379190603,0.029874892376457633,7.638390248532659,0.9811320754716981
favorite >= 92%,0.925,baseball,dev,2369,2258,0.9288536598848177,0.9304694533348083,0.0016157934499906323,0.0018729226903164034,-0.015309805608618879,0.0184895722448442,165.28017685762697,0.9964570416297609
favorite >= 92%,0.925,baseball,holdout,971,945,0.9303165314374147,0.9280423521995544,-0.002274179237860219,-0.007322598986822993,-0.035090965561264696,0.017929625110905054,-206.85864767254668,1.0
favorite >= 92%,0.925,baseball,all,3340,3203,0.9292852595155402,0.9297533631324768,0.0004681036169366104,-0.0003569073308497411,-0.014161627437266715,0.01373386762582364,-41.57847081491997,0.9975023415547923
favorite >= 92%,0.925,mma_boxing,dev,271,205,0.9324367879367457,0.9341463446617126,0.0017095567249669763,0.01801859745136967,-0.023635840962549268,0.0490219264433369,193.62984367028278,1.0
favorite >= 92%,0.925,mma_boxing,holdout,113,90,0.9204676740699345,0.9222221970558167,0.0017545229858821898,0.006854804464836938,-0.06393141089177531,0.0544695602039596,30.644021287333445,1.0
