sport,bucket,fills,usd,capital_usd,avg_price,won_pct,fills_won_pct,edge_pts,roi_after_fee,ci_lo,ci_hi
soccer,"[0.6, 0.65)",533633,223374640.0,225401504.0,0.6245473027229309,0.6664887070655823,0.6663886904716492,0.04194140434265137,0.05833598121340164,-0.0933907888578809,0.19788912229537697
soccer,"[0.65, 0.7)",370126,134839984.0,135812112.0,0.6778755784034729,0.6226224303245544,0.701909601688385,-0.05525314807891846,-0.08998327696093684,-0.26758586051633554,0.08284338954067592
soccer,"[0.7, 0.75)",256835,92584272.0,93173840.0,0.7253503203392029,0.7194654941558838,0.6941577196121216,-0.005884826183319092,-0.014753168893527364,-0.15848099708662663,0.11585464347838376
soccer,"[0.75, 0.8)",260057,98246312.0,98779976.0,0.7703877687454224,0.8248074054718018,0.7456480860710144,0.054419636726379395,0.06486664237335574,-0.04835877328432706,0.15327612127944007
soccer,"[0.8, 0.85)",219785,68145760.0,68487120.0,0.8217640519142151,0.8050594925880432,0.7624223828315735,-0.016704559326171875,-0.023890969406485264,-0.15949845765232662,0.0990226337294585
soccer,"[0.85, 0.9)",173626,58920388.0,59104352.0,0.8739370107650757,0.8452680110931396,0.8394019603729248,-0.028668999671936035,-0.03617489355281188,-0.18798062757254363,0.07727473584542703
soccer,"[0.9, 0.925)",45236,17946232.0,17988668.0,0.9153009057044983,0.8101732730865479,0.7574276924133301,-0.10512763261795044,-0.11646679493595237,-0.38119103957690875,0.06783641709823966
soccer,"[0.925, 0.95)",57350,21436968.0,21474256.0,0.9391772150993347,0.9410806894302368,0.9147863984107971,0.0019034743309020996,5.550590854230638e-05,-0.11362321470099353,0.05526285575825872
soccer,"[0.95, 0.96)",20710,7231174.0,7239151.5,0.9583870768547058,0.9949953556060791,0.9838725328445435,0.03660827875137329,0.037045778517743135,0.02796773390557018,0.04155442408583738
soccer,"[0.96, 0.97)",17128,5270579.5,5275679.0,0.9647928476333618,0.9930158257484436,0.9660205245018005,0.028222978115081787,0.028276229998158958,0.012684964643662845,0.035486089555524625
soccer,"[0.97, 0.98)",14302,9062502.0,9070545.0,0.9744369983673096,0.9990544319152832,0.99056077003479,0.024617433547973633,0.02435929357799836,0.021127458337935046,0.027025321684181605
soccer,"[0.98, 0.99)",7819,2971404.5,2972765.0,0.9834935069084167,0.9997884631156921,0.9997442364692688,0.01629495620727539,0.016111768138710826,0.014822573983857905,0.01742400480685753
soccer,"[0.99, 1.0)",3051,1141456.125,1141506.25,0.9953750967979431,0.9994034767150879,0.9986889362335205,0.004028379917144775,0.004011114717149289,0.0022819998653454843,0.005430952276015095
cricket,"[0.5, 0.55)",22001,1809194.25,1832576.75,0.5211628675460815,0.48928165435791016,0.49170491099357605,-0.03188121318817139,-0.07608422696914845,-0.2557018762709458,0.11064887067769402
cricket,"[0.55, 0.6)",20905,1877266.375,1898079.625,0.570203959941864,0.5083714723587036,0.47605836391448975,-0.0618324875831604,-0.12064574452780204,-0.3408622599533683,0.09038773878372551
cricket,"[0.6, 0.65)",13804,1508358.625,1518649.5,0.6198612451553345,0.5155375599861145,0.518038272857666,-0.10432368516921997,-0.17633139450453453,-0.381539095217493,0.05147541993835678
cricket,"[0.65, 0.7)",8248,860910.9375,863572.375,0.6762828826904297,0.6006730794906616,0.6494907736778259,-0.07560980319976807,-0.11763651289764027,-0.4154557734903178,0.236253984938006
cricket,"[0.7, 0.75)",5054,617843.8125,620083.6875,0.7231011390686035,0.7971916794776917,0.7720617055892944,0.07409054040908813,0.10043855001858557,-0.21170964262737224,0.315379530495443
cricket,"[0.75, 0.8)",2821,339386.25,340638.90625,0.7682005167007446,0.6942494511604309,0.6944345831871033,-0.07395106554031372,-0.09655994464555638,-0.37551331354381634,0.15308374295648636
cricket,"[0.8, 0.85)",2275,326207.0,327032.25,0.8256800174713135,0.8490203022956848,0.8408791422843933,0.023340284824371338,0.02380900162989552,-0.18563650938458703,0.15324437288646406
cricket,"[0.85, 0.9)",4103,794660.3125,796855.75,0.880589485168457,0.9677850604057312,0.952961266040802,0.08719557523727417,0.09587668162333501,0.034336631510260424,0.12954689207875086
cricket,"[0.9, 0.925)",1178,307419.3125,307787.3125,0.9149541258811951,0.6170434951782227,0.7427843809127808,-0.2979106307029724,-0.32615146049178234,-0.6753543398099572,0.09126209782853638
cricket,"[0.925, 0.95)",1799,492681.09375,492914.25,0.9411182999610901,0.9643417000770569,0.8816009163856506,0.023223400115966797,0.024487524918161793,-0.05716923024621646,0.062409753032876554
cricket,"[0.95, 0.96)",510,126136.3046875,126165.421875,0.9573884010314941,0.9802260398864746,0.9588235020637512,0.02283763885498047,0.02365703119826352,-0.052812966037203576,0.04524382516809302
cricket,"[0.96, 0.97)",551,107267.5078125,107305.7890625,0.9661747217178345,0.9980811476707458,0.9854809641838074,0.03190642595291138,0.03266875937651057,0.02551045699670669,0.03570911193747698
cricket,"[0.97, 0.98)",678,124278.3671875,124315.2421875,0.9753978848457336,0.9999606013298035,0.998525083065033,0.024562716484069824,0.02489123492083077,0.02400514789251696,0.026299400491577286
cricket,"[0.98, 0.99)",317,184004.359375,184031.5,0.9839617609977722,0.9999728202819824,0.9968454241752625,0.016011059284210205,0.016130217985881653,0.014579501829576997,0.016737838395456676
baseball,"[0.5, 0.55)",143906,73589728.0,74275056.0,0.5207740664482117,0.4965220093727112,0.5315414071083069,-0.02425205707550049,-0.056426047097399484,-0.1292621952926532,0.023693528741787918
baseball,"[0.55, 0.6)",119024,69650192.0,70205456.0,0.5689936280250549,0.5558951497077942,0.5568792819976807,-0.013098478317260742,-0.03014769882953209,-0.11906472826116091,0.06083668438287661
baseball,"[0.6, 0.65)",72673,50059912.0,50389528.0,0.6213934421539307,0.6238320469856262,0.5700053572654724,0.0024386048316955566,-0.0021313302640260244,-0.10034677881390973,0.09202554885516655
baseball,"[0.65, 0.7)",24807,18611100.0,18718670.0,0.6773288249969482,0.7088143825531006,0.6983915567398071,0.031485557556152344,0.03781337965540111,-0.11389870474835279,0.17444710183513307
baseball,"[0.7, 0.75)",8386,6414426.0,6445647.0,0.7211844325065613,0.6540111899375916,0.6624135375022888,-0.06717324256896973,-0.09669837111030027,-0.30728645268214,0.07747949378604055
baseball,"[0.75, 0.8)",2014,1292523.75,1295578.0,0.7563310861587524,0.9130018949508667,0.6638530492782593,0.15667080879211426,0.2042949254951066,0.03805715545845453,0.287701216351835
baseball,"[0.8, 0.85)",786,191895.25,193039.6875,0.8154596090316772,0.581647515296936,0.8829516768455505,-0.2338120937347412,-0.2841976899583214,-0.7943586860580117,0.22201411957810727
baseball,"[0.85, 0.9)",406,139632.625,140160.3125,0.8578189611434937,0.4076915383338928,0.8842364549636841,-0.45012742280960083,-0.5313338356544957,-0.875584067492474,0.1492983145412895
baseball,"[0.9, 0.925)",209,61368.46875,61506.9453125,0.9164526462554932,0.36663731932640076,0.7559808492660522,-0.54981529712677,-0.5998616148329979,-0.9490175572240814,0.09435008442712536
baseball,"[0.925, 0.95)",311,110490.171875,110611.140625,0.9424530267715454,0.6383922100067139,0.8360128402709961,-0.30406081676483154,-0.3214287154347368,-0.7379400499274696,0.06395387251647358
